attrib1,attrib2,attrib3,target
6.670737,9.907958,5.253942,1
9.589872,8.851971,3.459679,1
0.885457,6.821741,7.906041,1
8.127093,6.19952,2.641047,1
8.526825,6.404011,1.377832,1
8.618688,6.77601,6.113176,1
9.906171,6.157374,7.518706,1
2.295316,8.559085,6.72968,1
7.148479,0.399069,3.862965,1
3.148592,7.728227,0.96475,1
0.520987,9.338209,8.892819,1
9.902178,4.307107,6.10574,1
6.60872,1.704674,9.958419,0
9.33097,5.360356,0.349926,1
8.964657,9.794359,9.055013,1
3.082067,7.899259,0.170115,1
3.983288,9.925647,1.131681,0
8.78438,7.645044,7.521985,1
6.90413,8.394133,6.546178,0
8.28951,2.130384,0.626974,1
8.484649,7.494485,5.119681,1
9.341162,3.279446,6.968548,1
1.493363,7.925402,6.582554,1
8.851233,5.789583,0.085607,1
4.899971,6.974653,9.563927,1
3.106843,4.730664,1.622881,1
2.849063,5.397023,2.703188,1
2.250823,9.228426,7.752233,1
9.096392,6.222775,9.566712,1
0.434051,6.341167,0.913594,0
0.346291,9.60457,2.710241,1
7.732099,8.49555,4.986479,1
6.107644,2.332491,4.072107,1
6.031472,0.657996,0.046083,0
0.257665,8.101836,6.731774,1
8.142411,1.822848,9.782615,1
3.010714,4.388129,0.68305,1
4.897257,6.420099,8.673406,1
1.324818,5.074095,1.321267,0
6.683786,5.672695,0.658649,1
6.796335,6.75535,4.383906,1
6.676007,3.539585,9.183085,1
8.76663,1.404173,2.65011,1
5.82268,9.296013,4.164823,1
7.875046,9.003299,8.115259,1
8.864913,4.208047,1.881285,1
9.307747,9.516653,2.321608,1
2.84537,7.441839,5.150384,1
0.377216,4.182366,8.839173,0
9.25883,4.065368,5.158894,1
6.772137,8.468523,7.713032,1
8.036912,9.342105,3.624024,1
9.879865,2.53616,6.061286,1
6.840736,9.300292,3.623148,1
9.041737,4.21,6.862494,1
7.688936,6.368849,3.493065,1
2.843141,4.59302,3.187238,1
9.676553,5.190211,5.073754,1
9.419843,6.504087,0.539857,1
7.085946,7.305594,4.244042,1
2.393085,7.860002,4.041897,1
5.286589,2.049071,9.999621,1
7.919172,0.015001,6.956908,1
9.021388,9.80891,8.439982,1
5.50255,5.392398,7.555153,1
6.877846,7.149198,8.394384,1
5.113204,4.981848,0.762468,1
7.816856,4.693312,0.931217,1
1.142419,4.133082,6.01461,0
7.709903,6.986326,4.929587,1
6.292668,2.112926,4.063674,1
7.616388,6.913439,3.627074,1
9.074392,2.469275,8.05676,1
1.693955,9.637647,1.242308,1
3.431822,0.473943,7.479935,0
4.115906,6.829052,0.853025,1
9.836958,0.272021,8.841885,1
3.288178,8.873902,7.527182,1
4.699064,0.150211,9.199084,0
7.898195,8.42214,6.404506,1
6.387187,2.643079,8.826829,1
9.852545,0.873109,6.589102,1
3.390291,9.022002,4.149982,1
7.796916,7.718629,8.621567,1
8.155555,0.518465,1.110958,1
2.28978,0.718415,9.503282,0
2.759594,1.518376,7.070842,1
2.295037,8.295103,4.82828,1
5.300952,5.251767,5.299902,1
0.692759,8.298233,3.243448,1
6.597614,4.062529,7.669915,1
2.758378,4.838585,7.955875,1
5.517648,8.45586,7.592735,0
8.845281,1.488492,1.174451,1
7.576369,5.695964,5.18894,1
0.171675,8.580407,5.600399,1
7.071223,9.137175,6.801316,1
9.158478,0.441191,1.326009,1
1.208579,3.134337,5.02593,0
9.955588,2.80879,2.878522,1
3.235818,1.464167,6.960092,0
1.332373,6.436077,9.0312,1
5.262491,9.138644,2.339886,1
8.239853,4.054061,0.671231,1
5.609328,6.563109,8.311318,1
3.978023,0.49704,7.164547,0
8.079849,9.928142,8.915059,1
8.092379,2.671337,9.128101,1
4.802573,9.281696,8.971586,1
6.129639,3.856707,9.888631,1
1.625236,6.8181,5.059134,1
0.288406,7.177318,8.192196,1
2.055694,7.971752,4.089001,1
6.138686,7.801849,7.404787,1
1.763338,5.630925,1.3242,1
9.800815,7.56034,1.165514,1
3.772729,9.267085,6.172501,1
3.276937,7.114569,1.995521,1
1.125203,5.203482,2.732191,0
8.729743,6.837025,1.171615,1
6.16645,1.200513,5.053405,1
3.148644,4.079839,1.849758,1
5.921902,6.010288,4.282503,0
7.282946,0.564426,4.691164,1
9.825183,9.368075,6.947631,1
3.790095,3.979787,4.424798,1
8.134866,8.54873,6.111964,1
8.094179,7.428255,5.683871,1
1.326952,6.992951,0.380442,1
5.636922,9.81255,2.419447,1
8.644494,0.512421,9.505626,1
8.175078,9.966707,2.753711,1
2.565643,7.057738,7.011318,1
1.382361,3.757226,4.589927,0
7.193454,7.525142,2.268458,1
6.813075,4.86444,4.883897,1
2.767998,4.726049,6.99169,1
5.149813,7.458103,4.638115,1
8.643146,9.666447,9.223208,1
4.895696,7.504073,7.20444,1
6.878449,1.171134,6.481855,1
7.966724,5.886673,9.19573,1
8.717679,6.036526,0.344996,1
8.921261,1.281536,8.520528,1
7.37805,4.914526,1.681945,1
5.409489,9.417994,7.78307,1
9.496779,9.979231,0.478988,1
8.18334,7.61735,5.556651,1
6.566864,3.180868,9.736843,1
1.693431,7.91402,9.034031,1
5.450287,6.498345,4.176009,1
2.023173,2.806985,7.723444,0
9.004493,0.183328,2.992843,1
6.215783,9.69818,9.105547,1
8.260659,2.11414,2.754997,1
3.65302,6.475198,1.337611,1
6.796291,3.51373,6.498285,1
9.611923,2.409074,9.220375,1
8.176953,4.22676,6.391587,1
9.632586,1.859343,8.028264,1
1.347727,0.908997,2.072996,0
6.266551,7.178983,2.833335,1
9.918297,8.654971,7.707301,1
1.544779,0.501339,4.502686,0
7.045843,7.666125,1.286652,1
7.977106,2.498937,6.55587,1
7.799764,4.94207,4.978157,1
2.8913,7.841152,0.364271,1
1.682131,3.444911,5.666223,0
9.979549,0.953528,7.983177,1
7.149386,4.956186,6.789312,1
9.2952,6.415031,2.939054,1
4.052232,8.731353,5.1801,1
8.815025,8.013543,5.167207,1
6.447919,7.669822,5.531951,1
5.809652,7.433091,1.608201,1
7.053961,8.436119,1.937673,1
9.655009,8.212072,6.081475,1
5.896918,8.027656,1.638832,1
1.117817,9.653557,5.498857,1
9.29846,6.339174,6.359434,1
3.512556,8.738464,8.053756,1
4.696043,9.174216,9.093178,1
1.989344,7.289328,2.344917,1
4.774934,5.936413,5.061286,1
7.179774,2.066822,5.343006,0
1.673128,6.467961,9.181326,1
8.885553,2.864298,3.595815,1
5.599433,2.703463,5.770422,1
8.746144,5.035647,8.315494,1
7.058801,4.488019,5.725514,1
6.68159,2.205714,8.320178,1
3.8315,7.586756,9.288971,1
6.514416,3.83639,6.40466,1
9.362367,2.767333,0.721515,1
7.839599,8.876442,7.892374,1
7.729879,3.915198,7.110158,1
6.990002,9.900738,9.531772,0
2.129834,0.63454,0.175497,0
4.873988,8.109068,3.941587,1
5.981305,6.102556,5.279906,1
1.659444,2.739465,1.785704,0
7.21654,5.796584,8.039319,0
2.517576,7.403801,1.328859,1
1.508031,4.825763,4.062188,0
6.99521,3.107544,6.774286,1
9.707835,7.685887,3.38488,1
0.956458,2.097291,5.525709,0
1.530541,9.935077,3.805116,1
3.974919,6.576826,4.71131,1
9.247608,2.24976,0.151613,1
4.311606,7.452172,3.590039,1
0.430629,7.933115,2.416543,1
0.884853,9.057177,8.531381,1
5.619823,8.402852,1.154775,1
6.66979,5.084944,8.483731,1
3.771217,9.912464,5.869769,1
0.618619,6.484209,7.002392,1
8.702536,7.458215,1.426094,1
4.726062,7.245531,9.532689,1
5.021101,3.753424,4.466269,1
6.413836,3.686001,7.404187,1
2.285714,7.325224,2.177599,1
7.042273,1.347054,7.388117,1
3.664763,4.925379,2.324753,1
2.414581,4.576255,6.158914,0
5.095459,3.344048,3.357835,1
9.309477,4.615364,4.732503,1
8.26767,9.056363,9.759584,1
0.568947,4.623363,1.92401,0
1.18143,6.743632,8.539109,1
7.058105,8.20391,1.230649,1
6.317308,2.25117,2.473777,1
1.458732,9.252008,2.746992,1
0.522938,1.526424,9.730185,0
6.731153,6.176077,2.374698,1
2.213721,0.512871,0.532241,0
9.645944,0.795511,2.033409,1
8.570157,1.162247,0.522357,1
8.123661,2.060498,0.222581,1
2.825449,0.398031,6.418764,0
2.656947,2.957243,6.856145,0
6.558577,5.634393,2.238615,1
2.931841,9.731655,1.154716,1
5.07827,4.656859,3.588165,1
0.283591,7.808523,0.146198,1
8.41472,2.397126,5.072353,0
8.566891,8.390466,2.831815,1
8.152531,4.182187,6.577784,1
0.084751,9.439069,5.608065,1
7.156418,8.037706,1.791636,0
9.249283,6.353434,5.194987,0
0.437617,0.431218,8.054754,0
0.860447,9.666773,3.72601,1
5.750486,8.250434,0.077134,1
7.569763,1.547812,5.685522,1
7.878393,4.311624,9.585458,1
9.730637,8.569592,6.587136,1
8.582835,5.489945,4.478924,1
3.09323,8.918113,5.3632,1
3.969767,8.005258,0.951342,1
1.006891,6.294463,5.635472,1
9.407172,5.823018,1.911888,1
0.852565,8.756543,9.703119,1
5.036604,4.081148,6.380536,1
4.974049,6.704566,1.362646,1
8.847768,7.752302,7.129814,1
7.914772,5.363207,4.072818,1
2.017369,8.165562,1.125681,1
3.182948,5.196889,0.821207,1
4.375427,5.771225,7.814375,1
4.242336,8.88217,2.738655,1
1.258658,6.425257,5.094118,1
4.664539,5.18496,8.846553,1
0.376746,6.19845,2.677771,0
4.723926,1.433081,3.492856,0
6.832529,6.070901,7.551457,1
8.866041,3.042916,3.364351,1
5.754037,5.152801,1.864996,1
6.375903,0.128015,8.760045,0
6.472657,5.28411,3.329602,1
9.86924,6.839804,1.764803,1
6.815112,3.237722,5.433072,1
7.80495,7.162677,9.675066,1
4.500927,8.0235,7.39763,1
8.098029,9.972141,9.040927,1
9.395539,9.451035,4.602268,1
4.442936,1.966074,3.269049,0
8.408574,6.520915,0.756611,1
4.34452,4.545604,2.89875,1
5.847048,5.795947,8.171163,1
4.052666,5.86765,0.425703,0
2.820497,4.293148,5.124708,1
5.859964,9.257068,2.380956,1
9.23802,1.591898,6.35645,1
9.040546,3.163766,1.524248,1
6.088723,8.423627,1.528406,1
0.402783,7.661841,2.65275,1
4.570335,6.066357,6.768824,1
2.729666,2.505132,2.928855,0
4.636138,7.485439,7.049057,1
4.019846,9.644277,3.791003,1
5.510622,7.852132,5.273994,1
1.399559,6.286942,8.429528,1
9.275526,1.282109,7.02127,1
7.365079,6.950419,9.542191,1
5.090037,2.339494,2.915398,1
6.969455,1.609191,9.631935,1
8.883116,3.183436,8.866188,1
7.554322,4.083846,6.401706,1
2.657004,4.975361,0.570411,1
9.244861,3.404482,7.010929,1
7.90077,4.354714,8.851784,0
9.165505,3.530012,0.303626,1
6.743601,5.490668,8.373369,1
7.329793,8.971768,1.858078,1
3.28751,5.408348,6.592697,1
5.945449,5.454489,4.043117,1
1.841253,8.047731,7.748507,1
8.247176,2.786112,9.001587,1
5.768338,5.405037,3.892413,1
0.063658,0.268271,3.767155,0
9.812984,2.284422,1.865044,1
9.953767,3.592251,4.599903,1
9.252913,0.901546,7.836525,1
6.797796,6.79705,2.733626,1
1.093531,5.856653,8.500534,0
9.092224,3.618254,1.68428,1
4.703034,7.281785,1.159932,1
2.47044,9.32124,4.944886,1
8.613514,9.110854,6.647699,1
2.4693,8.183296,1.91431,1
7.190494,7.801153,9.584888,1
5.281654,4.27929,2.281976,1
3.202719,1.028226,1.708855,0
7.637007,5.374651,4.564164,1
7.368135,7.870799,7.872415,1
8.160139,9.380396,2.090539,1
1.590783,7.153965,9.445164,1
3.464913,7.296408,8.482159,1
5.150888,0.975324,9.65848,0
2.246971,7.232338,8.941053,1
9.314283,9.164721,3.116978,1
5.822941,1.20232,1.692311,1
7.734209,6.055781,4.918268,1
8.451843,6.375182,7.565894,1
6.37206,6.505507,9.912536,0
6.272743,7.622645,8.74911,1
5.562481,3.670446,5.066191,1
7.82653,5.762566,0.86179,1
4.489369,6.315405,4.145482,1
0.8989,9.85117,4.950815,1
3.948209,4.627317,1.381993,1
6.273587,2.412584,1.712171,1
9.969844,3.707372,6.861897,1
9.283675,5.281956,3.879033,1
3.854671,7.364999,5.330947,1
5.7328,9.513817,7.923928,1
5.969724,8.243264,5.992626,1
3.680844,8.815926,5.732022,1
5.479258,1.929364,0.041045,1
3.527311,4.577741,9.62479,1
2.82961,3.524977,4.365574,0
3.874886,8.963822,2.111623,1
4.256687,8.201902,7.792737,1
1.722352,3.731007,1.765793,0
6.033974,1.83866,1.083119,1
5.81062,1.730492,4.327157,0
9.245646,0.839915,1.262991,1
0.274804,5.816018,2.023777,0
8.965392,5.054739,5.466883,1
5.745731,2.721825,7.387117,1
9.213943,2.043562,8.326037,1
7.389978,1.44759,7.353854,1
5.436555,7.309663,1.489965,1
3.00783,3.783949,3.48932,0
7.886022,5.878827,2.084325,1
9.349355,4.972849,3.618171,1
0.840617,8.451153,4.826075,1
1.516689,0.825585,1.532663,0
6.136629,9.824986,2.373538,1
9.789027,6.399808,7.220619,1
1.40223,8.76764,4.276462,1
4.330369,3.060364,0.303945,1
4.400847,5.782094,8.425328,1
1.984832,9.619783,9.892386,1
7.489522,4.234166,3.116333,1
8.173988,2.953566,5.636121,1
6.814192,1.347981,9.088462,1
7.991074,7.588976,9.122265,1
4.492175,6.230771,6.626442,1
0.384787,6.547296,5.58045,0
8.100362,5.993566,5.293487,1
2.172333,9.723492,5.936914,1
1.414085,7.348916,2.497666,1
5.551015,4.637309,3.270441,1
6.434182,6.549744,9.299324,1
8.628514,0.612176,3.302437,0
7.250991,1.967061,0.183503,1
4.119565,6.207048,9.474114,1
9.627478,0.45584,3.055135,1
8.861139,0.268042,4.044351,1
2.888093,1.873873,3.069538,0
5.858458,6.134635,5.825986,1
1.171259,3.855831,7.75747,0
7.324582,0.997546,0.456402,1
9.277126,5.955744,1.610149,1
8.094087,4.803468,6.634199,1
1.692452,0.320855,7.260871,0
3.438954,8.608812,5.75596,1
1.69278,3.561566,3.905184,0
9.356596,4.000892,5.342474,1
5.812873,8.170182,4.12063,1
9.283523,6.966139,7.873871,1
9.831832,2.400675,7.490154,0
8.228873,2.756683,9.389325,1
4.493437,4.750501,6.199828,1
1.916513,5.443985,9.839177,1
8.712472,6.291066,5.318364,1
8.139079,1.447382,6.428211,1
6.769158,2.414265,9.982902,1
2.095574,2.480376,6.343927,0
0.829797,9.037019,1.314187,1
9.888827,6.346507,3.894603,1
4.667106,0.689247,3.250627,0
6.238394,4.944492,8.819642,1
6.627773,9.771548,3.908392,1
1.294201,9.219175,1.675802,1
1.594728,8.513175,2.1262,1
9.287848,2.35441,3.99262,1
1.050723,8.066343,8.233894,1
6.171808,7.538155,4.275361,1
2.855215,0.374654,3.192427,0
9.383645,6.06265,4.105258,1
6.443035,5.302143,7.544263,1
6.898528,1.866593,2.605544,1
4.439265,6.901744,6.437564,1
2.07965,7.955643,0.131224,1
7.518903,3.182958,1.663953,1
7.31841,0.491318,6.085204,1
2.494306,5.211084,3.990411,1
5.598078,7.465746,9.145299,1
7.683485,1.769402,3.067435,1
6.113151,3.975823,1.316239,1
5.390968,3.883774,5.136326,1
5.342458,5.69256,1.294654,1
1.861947,1.90756,3.610846,0
9.052268,8.526968,8.991995,1
8.644286,5.237671,2.028351,1
9.160407,5.420455,8.20303,1
9.651815,6.823472,1.364717,1
0.880708,1.350961,4.224303,0
8.525418,5.813941,8.285398,1
9.723985,6.800982,7.35432,1
4.01792,6.197887,2.39867,1
6.101709,8.521722,5.861149,1
9.331888,2.355828,9.324728,1
1.616435,8.638483,9.175234,1
9.019821,6.188092,8.900453,1
0.850553,0.469933,8.492307,0
8.616362,8.864357,2.968655,1
7.02904,9.861862,5.319844,1
3.028606,8.119357,7.958318,1
3.032978,5.052965,8.822164,1
6.838773,3.781469,7.922308,1
6.185384,8.301851,1.867223,1
5.568508,9.871904,6.666949,1
8.56536,5.661857,9.392864,1
9.977123,8.056312,0.505186,1
3.11672,0.725987,4.979405,0
1.940942,7.914096,6.709441,1
9.526812,6.989663,3.0076,1
5.980685,1.872639,3.22587,1
5.920714,7.652474,0.842045,1
8.143815,8.202879,8.649739,1
9.65709,9.786351,1.679202,1
9.413647,8.490584,0.54739,1
9.803824,2.900246,7.829635,1
2.541834,5.02815,3.484901,1
5.720065,5.259333,5.256241,1
2.339598,8.752586,3.650568,1
7.811322,6.756536,4.183152,1
4.177213,2.750978,3.858698,0
7.125024,4.482546,9.685168,1
1.044767,8.421281,2.861389,1
7.360013,9.478166,7.469337,1
2.16353,9.805219,7.404547,1
6.755813,5.353842,0.749537,1
7.04666,1.237454,0.008176,1
3.262006,6.891155,1.134049,1
3.464705,8.099462,5.765451,1
6.66113,7.355863,8.350282,1
8.43128,3.829142,9.525572,1
9.299636,1.329249,0.692685,1
3.869495,8.55426,7.260473,0
8.437171,7.144143,8.725468,1
8.29599,4.37514,1.69112,1
9.368653,2.737326,5.064163,1
7.98454,8.934576,1.387894,1
8.573698,3.896645,6.359964,1
0.114289,9.090101,6.264568,1
3.434473,5.864116,0.079249,1
2.231502,7.046278,1.319829,1
5.284454,5.550941,5.514626,1
4.890853,9.648261,5.810097,1
7.351356,9.868726,9.323403,1
9.143361,4.09738,5.734255,0
9.211876,4.858284,3.375444,1
7.358042,7.361611,9.861882,1
2.695021,1.287616,9.218752,0
9.71172,3.715631,8.36701,1
7.732074,4.164922,3.173385,1
6.342844,0.725478,2.579522,0
7.325233,0.646547,9.561386,0
9.879345,9.851074,5.98096,1
7.179529,5.273033,0.250891,1
6.461516,5.00295,5.117513,1
7.859079,1.354842,8.207059,1
6.504338,0.599572,4.089741,1
3.489959,7.584306,1.306534,1
0.694341,9.185285,6.551173,1
0.236205,4.860405,8.032281,0
0.661305,2.607267,5.417748,0
0.593117,2.613599,5.894822,0
9.342654,8.412828,6.747118,1
0.046762,0.913842,1.904408,0
3.782891,5.805226,8.540927,0
7.541102,4.82545,9.295261,1
2.03417,9.217698,7.943929,1
9.86648,9.650323,8.111835,1
9.172583,7.01317,8.602565,1
6.932335,5.722361,4.118428,1
6.752759,7.183249,7.990494,1
6.298604,1.238422,6.358162,1
0.4181,4.105356,9.868407,0
6.272152,7.643605,3.663214,1
4.036806,4.19945,5.610636,1
0.996944,8.173193,9.595126,1
2.348406,5.693302,4.506443,1
8.739138,7.873743,0.902711,1
7.402802,8.085268,9.51366,1
2.485154,8.231634,3.584738,1
0.414879,3.979194,0.911372,0
4.805048,7.514026,7.086567,1
3.386265,9.326007,8.878171,1
3.541277,6.987392,8.207243,1
6.254406,9.723931,0.057781,1
8.735818,1.841577,1.448529,1
8.288205,4.061584,7.606059,1
7.247004,1.216494,3.218824,1
3.003312,6.764126,3.292825,1
9.252633,8.578741,4.051731,1
3.089242,6.884789,3.378025,1
7.336469,8.840097,8.358665,1
1.91712,3.559801,2.010135,0
4.722173,1.586863,3.855017,0
6.07048,1.452388,7.754592,1
5.4727,7.038603,4.5394,1
7.700191,8.891401,5.231775,1
6.581503,3.008336,6.22533,1
9.682353,3.188039,6.361352,1
9.528539,6.087378,5.800863,1
8.053408,3.770992,5.81185,1
1.532396,8.792412,4.895494,1
6.14791,4.578172,3.906341,1
6.330367,0.765356,0.781434,1
6.697636,8.217364,1.913865,1
8.918883,1.113364,2.244243,1
8.341383,4.810568,8.977771,1
9.961458,0.874543,3.961437,1
3.332505,4.4968,4.199115,1
4.832495,6.05374,6.404929,1
2.140403,8.542206,3.849086,1
9.982941,6.907319,2.007153,1
4.161769,8.592782,1.170345,1
6.081809,6.442539,6.313659,0
9.440853,3.76576,1.872134,1
5.611332,8.635139,2.318465,1
3.283098,2.214352,3.345683,0
8.381498,9.274143,6.377204,1
5.652782,4.740443,4.015326,1
7.887069,0.755294,2.617005,1
4.184387,2.832244,5.067971,1
1.613945,5.618162,3.178034,1
8.266199,4.021759,0.201728,1
0.892065,1.176491,7.616249,1
8.013946,7.254347,1.839475,1
4.88767,5.547849,2.421878,1
6.888946,9.912654,1.820249,1
6.2663,9.62524,8.845813,1
8.757171,5.399094,1.472907,1
8.793595,6.309511,0.059657,1
4.160855,6.167131,8.46973,1
9.690465,1.472359,5.948418,1
9.477627,6.672993,9.313556,1
4.480917,4.761882,9.941663,1
1.158724,9.510311,2.260122,1
7.789783,5.679477,6.252103,1
9.193133,6.720475,8.980271,1
9.197378,2.549485,7.543172,1
8.412131,8.76291,7.380469,1
3.149522,5.004317,7.529941,1
2.048538,5.255513,5.884573,1
2.258563,8.734173,5.40872,1
4.3894,7.947663,0.875517,1
8.438941,5.294965,6.624218,1
3.952324,4.148052,7.906058,1
9.359074,0.329584,1.286245,1
4.361353,5.706273,2.244911,1
7.157876,4.520686,4.051171,1
8.457001,3.482485,3.450557,1
0.722165,9.815966,3.912132,1
3.754836,6.121662,3.051638,1
8.388229,0.973909,6.938881,1
8.082773,6.988347,8.870407,1
8.600811,5.529076,8.454475,0
1.163545,5.226926,5.308553,0
9.540536,1.727287,5.332194,1
6.499754,0.483709,1.044195,0
3.028451,9.046979,8.549199,1
7.306143,2.312302,8.857183,1
9.758583,5.440454,9.172621,1
0.681166,7.649669,9.271038,1
0.086241,7.974578,0.095165,1
8.434467,6.221977,9.438081,1
9.264515,2.04276,4.544883,1
3.025578,7.491523,7.948459,1
6.805217,7.676606,6.73319,1
9.123542,0.013068,5.592973,1
6.562928,3.651017,1.505691,1
8.113944,9.095851,0.124237,1
2.808603,6.926101,3.141339,1
4.544032,2.798349,3.833438,1
8.289036,5.252703,1.823273,1
5.829647,8.085142,6.145248,1
7.821455,1.195075,8.509018,1
8.675157,2.954751,1.760007,1
9.518861,2.947938,5.155962,1
5.715914,3.123255,8.091192,1
4.926474,8.851537,9.14121,1
6.150049,2.360025,6.013661,1
6.921532,5.707346,3.234995,1
3.639808,6.316019,6.000895,1
2.690798,4.511569,5.2037,0
7.591869,8.382033,3.754708,1
6.633049,3.284516,0.079655,1
6.98465,1.436587,9.18313,1
4.342165,5.243017,5.517225,1
1.323612,7.160665,9.123773,0
1.885798,5.832791,9.965738,1
7.583505,8.53714,2.643519,1
9.921374,7.031511,6.461825,0
2.229803,5.249162,7.738371,1
9.573883,4.211837,3.105853,1
3.640723,9.684908,5.853295,1
3.444051,8.390116,2.119881,1
5.314636,2.072496,0.911594,1
9.165642,3.296306,3.199378,1
9.922598,9.35704,8.255269,1
2.34058,2.333752,6.552231,0
4.77556,9.396983,3.124726,1
6.356182,6.659213,5.568276,1
5.1842,8.269068,7.137516,1
7.175198,3.485757,5.796796,1
4.59487,9.408945,0.262822,1
6.166433,7.710409,1.093979,1
7.362887,4.072015,4.961921,1
9.684436,7.465075,2.87596,1
4.485164,4.427325,8.728164,1
2.119679,6.012907,0.530873,1
3.799846,4.74173,6.09158,1
7.301579,5.17219,0.485975,1
5.90715,0.980478,9.499212,0
2.199668,4.743409,0.220249,0
2.959383,7.80654,4.727796,1
4.588321,8.98805,6.533911,1
5.085037,9.226256,3.172046,1
1.546661,5.788634,5.027307,1
7.31532,8.717255,4.335926,1
6.484907,8.679997,3.913555,1
3.330246,9.985792,5.929815,1
9.069643,9.479504,6.726476,0
5.178891,2.667204,4.465189,1
7.188,9.116951,6.558852,1
1.240212,5.721377,5.61964,0
9.814767,0.480406,3.681378,1
9.057674,3.819604,8.296786,1
1.230921,7.761455,0.078483,1
1.147451,8.366925,7.520315,1
1.170564,7.74855,0.49967,1
2.813383,3.108493,5.889874,0
6.183471,4.147095,8.972523,1
7.763365,9.891461,9.907132,1
8.244108,1.595523,3.662751,1
6.396991,2.934912,2.429744,1
9.011555,8.795063,5.482453,1
9.992823,9.54362,3.985106,1
0.202657,9.436561,7.701375,1
7.331145,6.582152,7.167953,1
3.469492,4.344567,1.372396,1
7.79361,4.14503,4.506498,1
7.903101,9.158709,1.143173,1
0.098189,3.177239,0.880277,0
4.267627,1.297859,1.315131,0
9.980263,4.170017,5.916114,1
0.655639,7.053457,1.679617,1
6.762352,7.85801,0.772496,1
7.618034,6.262319,3.216523,1
9.690674,4.228502,3.370087,1
7.16174,9.352679,5.147209,1
0.78108,3.249459,5.81399,0
7.167979,2.776394,3.653972,1
7.937685,3.701975,3.565498,1
6.99003,9.403169,8.515904,1
5.324217,6.961119,0.398684,1
7.994373,9.058437,2.499224,1
0.287847,9.750235,7.876466,1
0.601903,3.389026,6.888959,0
0.68686,1.916529,9.086903,1
2.414337,5.710842,6.989237,0
1.702608,2.669682,9.03655,0
1.792492,0.00161,8.766157,0
8.295171,7.461334,1.107248,1
0.290398,6.937069,6.768726,1
4.068116,4.568513,2.422109,1
4.744207,0.936045,0.213369,0
7.629911,9.34306,1.64939,1
5.133967,9.878918,5.889872,1
0.600391,3.663061,8.102447,0
3.89167,9.236872,2.692963,1
5.333885,2.574409,1.92232,1
0.053025,8.597679,9.840638,1
7.302496,4.816289,4.872227,1
1.738785,5.791036,0.55199,1
9.036613,6.168509,9.371637,1
0.282236,7.356481,6.242881,1
0.341039,1.474049,2.171757,0
2.952543,1.887483,9.295674,0
9.960576,0.84961,4.709586,1
4.990797,4.547136,2.192032,1
7.066451,8.842697,2.586658,1
8.967095,8.087092,9.552039,0
7.949349,4.200682,8.177791,0
7.047795,5.696337,3.821762,1
5.232052,4.524225,3.071017,1
7.495188,4.192633,4.053519,1
9.457748,1.182362,2.16156,1
2.958307,6.246807,0.609798,0
7.729365,3.27425,4.15689,0
9.980958,0.354991,7.435801,1
6.257249,4.454398,8.320865,1
1.81849,7.355294,5.561442,1
9.44087,9.770479,1.449948,0
3.093141,1.286318,4.398892,0
0.334171,5.616677,7.689666,0
1.549021,6.394722,1.867736,1
2.585,4.643095,0.530656,1
7.535485,3.716942,6.873969,1
3.530005,7.903035,0.093116,1
1.115628,6.202294,2.94628,1
7.989621,0.242559,9.170757,1
9.685719,4.516233,7.99523,1
0.249587,1.985406,1.041682,1
6.708849,4.934887,2.05547,1
8.510033,2.135808,1.269351,1
8.705646,4.696967,2.542629,1
3.671618,6.59177,3.73659,1
5.946057,9.723153,4.40888,1
6.973705,4.252088,7.969977,1
7.153773,8.222075,3.938821,1
0.72721,7.544092,3.630925,0
9.110093,1.48788,7.916807,1
5.412895,9.44015,6.13141,1
9.278057,1.543525,4.467667,1
8.050372,0.805016,8.447183,1
8.62037,5.906158,5.779932,1
9.98559,9.965935,8.378011,1
6.227967,7.761489,4.810939,1
5.316919,8.9212,2.561529,1
6.491034,7.837739,6.075687,1
2.773931,9.434622,9.733868,1
5.434608,4.933324,8.742427,1
7.122643,0.361071,1.666197,1
8.744441,6.662786,3.816185,1
7.750077,9.654423,5.197994,1
3.735024,9.247829,6.614034,1
7.484688,6.244818,7.443311,1
3.732476,5.057871,1.678489,1
4.700413,3.421083,1.566544,1
8.31829,7.51915,2.843299,1
7.31793,0.594559,4.666609,1
5.508138,1.645534,1.680245,1
0.691922,5.180952,4.214651,0
8.611687,3.9209,5.790076,1
7.800965,6.202793,3.01753,1
1.151202,8.963251,9.587509,1
9.477918,1.008282,2.633518,1
5.879956,1.676757,0.283877,1
1.527999,6.81605,7.444123,1
9.29278,5.515888,5.178123,1
8.921677,9.114816,2.338751,1
5.37526,8.773439,1.551794,0
7.086562,2.800091,6.756723,1
7.610987,7.721664,4.998989,1
3.060657,0.316989,7.802721,0
7.394194,5.778271,6.186163,0
1.50396,8.613683,0.781068,1
6.8902,2.357145,1.481998,1
5.031503,8.296398,0.610153,1
7.566511,4.61459,5.932171,1
7.757503,2.15312,4.602954,1
6.458864,8.591574,2.944811,1
0.719585,5.358184,3.637091,0
7.026645,2.203136,0.329519,1
9.232646,9.129271,5.000603,1
1.764759,8.976002,7.809552,1
2.444412,2.901178,6.679038,0
5.186867,8.817812,9.567446,1
7.444455,6.834885,1.283241,1
6.369106,7.6546,8.449419,1
3.676043,6.595377,0.498844,0
6.25814,3.576915,3.449002,1
